271006765573885952	positive	RT @NeowinFeed: Skype for Windows 8 gets new update #microsoft #skype http://t.co/cHc2AToh #neowin
272163286391332864	negative	I work in technology and upon using Windows 8 I had to Google how to restart it. #microsoft fail?
273290941715075074	positive	Microsoft Targets Growing Mobile Workforce With 15% Hike In... http://t.co/S6wG8KqW #Enterprise #TC #Microsoft |http://t.co/kOm9MvSs
270900130595618816	positive	Microsoft to power data centre with sewage-sourced methane http://t.co/fZc2IEPI #environment #greendata #microsoft
274054308746645504	negative	.@CaptainTakeYoHo Re. #microsoft-xbox-360 30,371 negative opinions http://t.co/7UE6cKlI? vs. 28,163 positive http://t.co/XQMkXbac?
272580703273762816	positive	RT @rcatx: My new HTC 8x Windows Phone rocks! Glad I didn't cave in and buy just another Android or iPhone. Great job #Microsoft! #WP8
276008754460381184	positive	#Microsoft wants you to control your phone by touching yourself.  http://t.co/PzetBpnu #hitech #skynet #waycool
275512019220828161	negative	#microsoft seriously! Whenever I reluctantly give in and allow your stupid #winblows update to patch the OS it breaks everything and PC dies
271498189989896193	negative	#Microsoft mistakenly gifts #Windows 8 pirates with a free activation key | The Verge http://t.co/fM7RClnr
272225556202921984	negative	Linux Foundation vet explains setbacks in getting a Secure Boot key for Windows 8 PCs -> http://t.co/RsthRZEG #microsoft #windows #linux
274651318717644800	positive	RT @MobieChick: 12 facts to know from the #Microsoft Shareholders meeting #WindowsPhone sales have quadrupled! http://t.co/ELbb2YkD @evgone @windowsphone8
269639757049516032	negative	RT @hackerstorm: Gaping security hole in Microsoft's Skype patched today #Skype #Microsoft  http://t.co/wM4W3dee
270450610669776896	positive	Love the Microsoft holiday look book.The nike+ kinect training looks fun: https://t.co/V7Qgh8wj #microsoft #xmas
271485629030883328	negative	#Microsoft #Cloud CIO-Asia - OPINION: Microsoft's Cloud Services Mix Leaves Many ...: OPINION: Microsoft's ... http://t.co/KzI8psSG #TCN
271839754532818945	positive	RT @leandrajordan: @atldark31 Living the #tilelife. I'm loving my Windows 8 Phone! #windows8 #Microsoft #htc #windowsphones #tilelife http://t.co/ksS7wvLG
275064307748839424	positive	Wow. #Microsoft even broke the search and replace function. Way to go. #word2010 #wtf #WayToSlowDownAPowerUser #fail
275589987095941121	positive	RT @3mil: #Microsoft Goes After #Google With â€˜Scroogledâ€™ Ad [Video] - #PSFK http://t.co/GfQlMO1U
272176628237496320	negative	@makoskoff just showed me that when #microsoft gives you error msgs, #google gives you free solutions #problemsolvers #freesolutions
274618216742014976	negative	WHY HALO IS FAILING http://t.co/6mV4m7Pf via @Ke7Chum ~ #Halo4 #Halo #Xbox #MicroSoft #MLG
274913977337802752	negative	RT @tomshardware: #Microsoft Rumored to be Slowing #Surface Production - http://t.co/zQl38QzJ
270166984119963649	negative	Apple Cannot Sue Over Android as a Whole, #Reuters Disagrees http://t.co/SYktRdky #Microsoft and #Apple patent stacking vs #android
273639841068109825	positive	RT @ClintRodefer: #HEXAGON #ACRONYM #HEPTAGON #MICROSOFT #PHD #DRUID #TAG #PAGAN #BOT #AUTO #FOLLOW #TWITTER #ETRADE #APP #UPGRADE #SMARTPHONE #EGG #AVI #APC
275855284910555136	negative	#Microsoft Steeply Raising Enterprise Licensing Fees http://t.co/fsBqUOTT
271115827854573569	positive	#Oprah seems to love the new #Microsoft #Surface tablet - In fact, she bought 12 tablets to give out as gifts for the holiday season
275324381415215106	positive	Amazon Shopping and more big apps released for Windows 8 #microsoft #windows8 http://t.co/3mzAdpXn
270712084482904064	negative	RT @NeowinFeed Oprah's Tweet praising Surface written on an iPad #microsoft #surface http://t.co/KxRwoa76 #neowin " #WTF #LOL "
272055211068108801	positive	We're giving awayÂ tickets to aÂ Nov. 30 @TorontoBOT event w/ Max Long, Pres of #Microsoft RIGHT NOW. Who wants to go? 1st come, 1st served.
276107539651907584	negative	Seems the #microSoft #surface is kind of the #Zune of tablets. App developers are avoiding it like the plague. http://t.co/V3kQailz
273863154906304512	positive	I know it's cool to hate on Microsoft and everything, but so far I like Windows 8 #microsoft  #windows #windows8 #itsoktolikeit
275219417296674816	positive	RT @NoShitShurlockk: Microsoft announces new game studio "Black Tusk" read all about it here http://t.co/KjRjQ8Us @BlackTusk #Microsoft
274241640116391936	negative	#microsoft puts out amazing games like forza, and then cuts half the cars from it and releases them from each month in ar backs...
274827213822631936	positive	RT @sherryrehman: #Microsoft sees emerging marketplace in #Pakistan: Sherif Morsi http://t.co/1tJu4iiT #PakUS business
271271265074028546	negative	really wondering why #microsoft (apparently) decided to distribute apps for #surface tablet via #windowsstore and not the phone store #bad!
272128346140332032	positive	Happy Thanksgiving!  Thank you from Microsoft All-In-One Code Framework http://t.co/OSa7m3BT #microsoft
271351364225994752	positive	Rumor: #Microsoft releases new #Xbox in 2013 #preholiday - http://t.co/evcbCtry
270637626548170752	positive	RT @myetopia: Saw a very cool ad for the #Microsoft #Surface and have read some good reviews. One reviewer called it the best #tablet on the market by far
270973085459574785	positive	Some HTML5 websites updated to work on Windows Phone 8 #microsoft #internetexplorer10 http://t.co/rH5PQ7Bu #win8 #windows
271609835668242433	positive	#Microsoft Patent Shows Itâ€™s Working On A Google Glass Type Device Of Its Own http://t.co/jtnBmTl4 #gadgets #tc
270712158092926976	positive	RT @Politics_PR: The #OpSLAM idiots are boycotting #MSNBC advertisers but wont boycott the MS in NBC which is #Microsoft <-Wipe your systems losers
270523397115633664	positive	Steve #Wozniak â€”  '#Microsoft is becoming more innovative than #Apple' -http://t.co/ktQA3FVF http://t.co/Fcm8DVE0 http://t.co/E12XSWe9
275961892323880960	positive	#Microsoft Launches #Bing Ads Sweepstakes & Funny #InternetExplorer Video by @gregjarboe http://t.co/guLBWc6C via @sewatch
272463874433888256	negative	#Microsoft Try F# 3.0 - Get Your Feedback In Now!: The new edition of the Try F# website from Microsof... http://t.co/jvEwVvT8 #MSPEgypt
271159408547999744	positive	RT @umarsaif: 3 years of partnership of Government of Punjab with #Microsoft http://t.co/w2yW7XoG
272704035046440960	positive	#Windows sold 240mn in 2010 means that #Microsoft sold 657,534 Windows 7 copies per day 27,397 copies per hour & 7.6 copies per second #fact
273753830691315715	positive	Colleague used his #Surface in meeting. People were interested and liked it a lot. #Microsoft needs to make the #Surface  more available !
272203553551040512	positive	#Microsoft's Greater #China VP says Windows Phone 7.8 to #launch in the 'coming weeks': Sureâ€¦ http://t.co/xXJ02ySJ
273937681988341760	negative	#Microsoft needs to drop the #Windows moniker and start fresh with its next OS. Clean slate.
271947984181280769	negative	Buku gratis RT @indrathehacker: Microsoft Powerpoint FAIL #microsoft #powerpoint #fail http://t.co/0TaU94FM
272026424532152321	negative	RT @NeowinFeed: Windows XP support from Microsoft ends in 500 days #microsoft #windowsxp http://t.co/a7yaCKM7 #neowin
275858069727088640	positive	#Microsoft #News: "Microsoft's Motorola Patent Violation Won't Stop Xbox Sales - Wired" http://t.co/gSnZxnCF
272274466023813121	positive	RT @MSPEgypt: " @_SherifElMahdi is allowing our attendees to discover #Windowsphone 8 platform in easily and usable way #Microsoft #MSPEgypt
268498122777427968	positive	#smartbuildings data for energy and then space planning and opps keep progressing to drive more efficient behavior #Microsoft #VERGECon
269585616486940672	negative	tech news:  Whispers are out that early sales of Windows 8 are far below #Microsoftâ€™sâ€¦ http://t.co/RjUn6xuj
269429439031570433	negative	Via @spafax_arjun #microsoft has 10,000 pages on its website noone has viewed #contentmanagement
274166641435222016	positive	#Microsoftâ€™s Internet Explorer team pokes fun at haters with â€˜comment trollâ€™ video (Geekwire) - http://t.co/6oTnFFCt
275918285835493376	positive	#Microsoft Releases The #Surface with Windows 8 Pro â€“ Pricing http://t.co/k1yMBWbC #programming
273906386629435393	negative	Microsoft promises to fix random reboots on Windows Phone 8 by next month http://t.co/PYFsJfD2 #mobile #microsoft #WindowsPhone8
273487532447105024	positive	Was playing Xbox and thought this would be a nice picture. #xbox #xbox360 #game #teamxbox #microsoft #on http://t.co/ZqjsxSYs
274084144567418880	positive	#Microsoft Says It Has Sold 40 Million Windows 8 Licenses http://t.co/PFEcxB3T #Technology #IT
274789023984275456	negative	Microsoft admits pirates are cracking Windows 8 apps http://t.co/L1AZwCS3 #Microsoft #Windows8 #piracy #WindowsStore
274716082244313090	positive	RT @ASUSUSA: Check out the ASUS VivoTab RT looking good in the new #Microsoft Holiday Look Book. http://t.co/lB3z2MRI
269432433450045441	positive	Can't wait to see the new #microsoft store in yorkdale mall
270635113799356416	negative	#Microsoft investigating reported #Windows #Phone 8 reboots http://t.co/Qhom9h9x
273714998826647552	positive	RT @TechnoEnjoy: #BingTranslator gets updated for Windows Phone 8, available now in the Store http://t.co/u4RGgO18 #Bing #MICROSOFT #Questionity
270600857983258627	positive	RT @TheCloudNetwork: #Microsoft #Cloud Microsoft include sync to SkyDrive cloud storage: The new option is meant to make it easi... http://t.co/5PmJbH8I #TCN
270031886099808257	negative	wait a min, seems to be #Azure support .NET 4.5 for worker roles.http://t.co/7q7rCdmI. #confusion #microsoft
270175515267170304	positive	Upside: Why #Microsoft Beats #Apple - http://t.co/H38GW21G http://t.co/htQd1Je8
275578511538937856	positive	#Microsoft scores win in Motorola #patent dispute | Technology | http://t.co/F8gf8BR9 http://t.co/e1qmMJjI
275921910783696897	negative	The filthy #Microsoft #Astroturf on @Webwereld today succeded totaly pissing me off today. #liars #psychopants #jerks
276196668062457857	negative	#Microsoft is cracking me up with this #DroidRage shit, lol. Silly Bastards will never surpass #Android
268874399350927361	negative	wow #microsoft is being a dick to me saying i need to update  payment info and suspended my acount on xbox
273454431654273024	negative	dear #microsoft is it to much to ask for the command line window to go full screen please, take note on how putty works. thanks
271077619406098434	negative	ARE YOU KIDDING ME #MICROSOFT! I can't play @HaloWaypoint because my NAT SETTING is strict?! I opened all the ports dammit! LET ME PLAY!!
269321225745084416	negative	RT @EconBizFin: Poll: Will #Windows 8 be a failure? http://t.co/bsDAazxm #Microsoft
270557143114076161	negative	A guy discovering the awful reality of #Windows8. It's only good for tablets. http://t.co/Ms0LrX1O #Microsoft
269436957975801858	positive	RT @ISMAILPATEL7: The Microsoft surface tablet ad has been extended and it's even better now! #surface #tablet #microsoft #click #cool
270284360840798208	negative	Microsoft surface feels like a tank and weighs like one too! They need to work on the hardware design! #surface #microsoft
275155006737510400	negative	xbox live: microsoft your support is shit and account help doesn't work. sort it out, ps3 is better and they get hacked #microsoft #xboxlive
268825720455823360	positive	Interesting â€œ@blairplez: #Microsoft Just Scored A Huge Win In The #Cloud  #Office365 win with the EPA for $9.8M http://t.co/c2q5gBccâ€?
271043287866040321	positive	New! â˜› #Microsoft Empowers Children Worldwide, Inspires 1 Million #Facebook Likes http://t.co/4Al7rKFh by @KerryGorgone #fb #edu
271345537586970624	positive	#Microsoft #News: "Microsoft reportedly plotting set-top box alongside next-gen Xbox - SlashGear" http://t.co/i0kusihF
268824648525938688	positive	Well no shit RT @NeowinFeed Early data shows Surface as most popular Windows 8/RT device #microsoft #windows8 http://t.co/7K2SLV8Y #neowin
275583803995598848	negative	gettin problem widow xp installion problem missing "NTLDR is missing: Hey guy, i am facing "NTLDR is missing when xp... #Microsoft
270858951397105665	positive	#MICROSOFT.#tech. @skynapse is out! http://t.co/jEUPsCq9
272283710097870850	positive	RT @bizzsms: Microsoft Augmented Reality glasses; is Augmented Reality really taking off? http://t.co/XqdCIUIH  #augmentedreality #microsoft
272548621029867520	positive	Tablet display shipments jump, top laptops in October  via @CNET #microsoft http://t.co/GlMG7wvE
270819706213134337	negative	Internal Videos Show #Microsoft Released Its Kin Phones Knowing They Sucked http://t.co/nLNzsIRg
273603808620343298	positive	Proud to say I finished Halo 4, truly one of the best games of 2012! #halo #halo4 #microsoft #masterchief #3 http://t.co/spOKoQOH
269582748468002816	positive	RT @CallumCase: '@Windows 8 is the best thing that has happened so far this decade. I love the super cool features. Kudos #Microsoft' Said no-one. Ever.
273710710968688640	negative	#Microsoft Solve #WindowsPhone8's Random Rebooting Problem http://t.co/ZZK8YMkO
274166384265662465	positive	Ok, I'll give #IE9 a chance. Apparently they've done a pretty good job with this one. #Testing #Browser #Microsoft
270256088086106112	positive	@HammHt Play To for #Windows8, is #Microsoft's answer to AirPlay http://t.co/L ... http://t.co/ITfhz5mB
275514139651211264	positive	RT @sameermitha: Next #AssassinsCreed game to have co-op? #ubisoft #videogames #playstation #xbox #wiiu #nintendo #microsoft...
272517186650791936	positive	TFS Administration Tool 2.2 Released http://t.co/cZbXlJqn #microsoft
273902600473153536	positive	#Microsoft sold 40m Windows 8 licenses in month http://t.co/dxhYlUm7
270636916825812993	positive	Wowâ€¦ Console of Next-Gen from #Microsoft looks stunning! http://t.co/kGmwsptN
273939755132125184	positive	Microsoft: Several Windows 8 apps already have more than 1 million downloads http://t.co/QUodlQSc #Microsoft #Techno #Internet #Windows
270560238283919360	negative	I learned nothing about Windows Surface commercial except cool dance moves, lots of clicking, swiping, & keyboard cover #microsoft
268529704141729794	positive	Some Xbox Live users getting free 10th anniversary Xbox 360 consoles #microsoft #xboxlive http://t.co/I1bvVoQc
273336083973038081	negative	Breaking: Head of #Microsoft's #Windows 8 unit steps down http://t.co/URlkiTUv
273633072715550720	positive	#Microsoft sells 40 million #Windows 8 copies a month after launch http://t.co/Hg3W5EFJ
275962064978206721	negative	#ANALYSE | #Microsoft et #Google rattrapent leur retard sur #Apple http://t.co/INI1YC0Z @fredcavazza #iOS #Android #Windows #iPhone #Nexus
268825754245148672	positive	@Metalogix Three blue heads and one shiny one.  "Shiny" would love a Surface! #spc12 #Microsoft #Metalogix http://t.co/Ra3T9KGe
273828199463542785	positive	This week, #Microsoft announced there are 20,000 apps on the Windows Store, a HUGE increase from the initial 9,000. Here are my top 10 fa...
270977288424808448	negative	#Microsoft - when will you start competing on value and stop competing on cost?
268422980776906752	negative	#Office365 issue is a "Potential Issue in North America" according to #Microsoft. Really? Potential?
268606960977444864	positive	Take $10 off Microsoft Xbox LIVE #Coupon Ends Nov 19, 2012 via CouponTOT -> http://t.co/uPBO4wZ4 #XBOX #Microsoft
268383145416601604	positive	#Microsoft's #Surface gets run over by a car & still works! via @mashable by @Emily. Does it blend... http://t.co/9rkyIKiQ
275926685294133249	positive	Microsoft launches free tools to help users create Windows 8 apps http://t.co/T4UTQNiT #Microsoft #Windows8 #apps #software #download
268869746601123840	positive	#Microsoft releases IE10 preview for Windows 7 by @geekwire @taylor_soper: http://t.co/PsXN8KCP #tech #news
275745793330266112	negative	RT @antocef: Hopped on the PS3 train, sorry boys... @zanutta29 @leethornton1 #microsoft fucked me over. http://t.co/FCIEu5DV
269619200182611969	positive	#Microsoft opens their first retail store in Toronto. (Not sure if it's first in Canada). They had a good crowd too http://t.co/U1g7YjZI
273333232416743424	positive	#Microsoft working on 'Apollo+' update for Windows Phone 8 â€” http://t.co/ILvjvVjk
270780075358695424	negative	Analysts turn negative on Windows 8 prospects http://t.co/GEOaJhDf #windows #microsoft
274387717712928769	positive	#Microsoft releases #Outlook app for Android http://t.co/Iy6PdXaX @MSFTnews @Microsoft #india
275706784046514176	negative	IE10 fails to impress as IE6 remains a top browser http://t.co/udO9uMJm #IE10 #InternetExplorer #Microsoft #browser #IE #WIndows8
273330082108563456	positive	RT @patricksender: @brettroberts: RT @markrees Telecom New Zealand chooses #Microsoft's #Office365 cloud computing platform: http://t.co/wtassX7x
273147092585832448	positive	So #Microsoft  might release two Xbox 720 verions. One for causal and the other one for hardcore gamers... Cool I guess
272627852678139904	negative	#Microsoft #surface = #confused guy @ Metropolis at Metrotown http://t.co/FdxGmH3J
275553905390256128	positive	17 weeks of top #Microsoft Dynamics GP 2013 Features, check them here http://t.co/mwsbIapk
275014716764602368	positive	RT @VictorianSteam: I NEED YOU: Fearless patron to commission the 1st eCog Pluto: #Steampunk Wooden Case for the #Microsoft #Surface Tablet http://t.co/HjrVjyX8
273529022737158144	positive	#Microsoft launches Surface RT â€˜Owner Feedback Programâ€™ to solicit information from recent purchasers http://t.co/x68sxUmG
269314598782529537	positive	The market is currently betting that #Microsoft will grow more quickly than #Apple via TheNextWeb http://t.co/nqXOS4ZE #Windows8Nairobi
271646693475364865	negative	Since #microsoft bought Skype the service is so bad! That's so annoying!
274652842218897410	positive	Look at #Microsoft all over the Top 25 Tech of 2012 http://t.co/0UfSTjMf cc: @digitalphilip
269971585971154944	positive	At the new #Microsoft store, and absolutely amazed by the new Surface #reallycool
272644626651967488	negative	@DetroitBORG but if Siri comes on ï£¿Macs, then others like #Microsoft doesn't stand a chance.. :]
272286176830959617	positive	â€œ@TheNextWeb: #Microsoft patent could square it off against #Google http://t.co/e77Kld1M @alexâ€? helmets on, more 'innovation' ahead
268422946006126592	negative	#HP platinum member of the #Linux Foundation. A signal to #Microsoft? Would be exciting in the PC market. http://t.co/hP0s3W7l
272275185783156736	negative	RT @schestowitz: #Microsoft Jack Back From Retirement to Save #Vista8 http://t.co/EZk69Bgp #windows
269359512702558208	negative	@owdengee I got the activation code yday man, had to find a way to contact #microsoft
272812801813258240	positive	#Microsoft #News: "Apple, Intel, and Microsoft: Price Drops to Be Thankful For - DailyFinance" http://t.co/B0oOOTnh
271723453881675778	negative	#microsoft i am so disappointed. No technical help no services offered. #hotmail #fail
270283830441676803	positive	@surface Windows 8 all the way. #microsoft #windows #windows8
273363902660755456	negative	Is Microsoft On The Verge Of A Sudden Collapse Predicted By Catastrophe Theory? http://t.co/lJ6ZtLz1 #windows8 suck as usual with #microsoft
271379892359282689	positive	RT @KodakDI: Pic of #Kodak folks who attended #SharePoint Conference 2012! #SPC2012 #microsoft #events #ecm #dms #scan #kias #sw #hw http://t.co/zskPWiLi
276268343021957121	positive	@ReDrUmNZ Hi Tim. Glad to know you're liking #IE10. Feel free to follow us back for the latest #Microsoft updates. ^Julie
269390413641695232	negative	My Crazy Adventures with RemoteFX, Part Two http://t.co/GdUcfO8G #microsoft #windows
272798117357838337	negative	Lawyer sues Microsoft over Surface tablet storage http://t.co/F4EefRBS #lawyer #Microsoft #Over #Storage #sues
273979983708438529	positive	Wonder how much #microsoft paid ABC to do a whole episode of #Suburgatory around their tablet? #lame #sad
271721179482566656	positive	For the first time #windows got something right for their ad. They say i "wanna be " #lol #apple #mac #Microsoft
274355753001836545	positive	With Personal Electronics, #Xbox is #Microsoft's Ace-in-Hole http://t.co/4ydEFmpV #tech
276182330392064001	negative	@GeordieGuy Lane Cove, it's not near Len Wallis though.  Much closer to burning #Microsoft and #3m (and me?) to the ground. @mtats
276110639183822848	positive	#Microsoft #News: "Analysts still bullish on Microsoft's Windows Phone â€” just not as much - San Jose Mercury News" http://t.co/PamCTLVf
270363808357302272	positive	RT @Jvanover1: Is it me or does #Microsoft seem more creative than #apple lately. Considering getting a windows phone. Apple will play out
270179846531997696	positive	Instant message capability with #Windows Live contacts directly through #Microsoft #Lync http://t.co/IHt7GFby
274834350787395584	negative	RT #Microsoft likes to deceive & #mislead #Windows8 slower out of the traps than predecessor Windows 7 http://t.co/6jVppnKH #tech #truth
269278644789194753	positive	#Microsoft CEO: 'Android is wild, Apple too controlled, but we have best of both' http://t.co/JnARRj7H
274945478871875584	negative	Microsoft's implementation of banner ads on the recent Skype update for iPhone is just plain poor form. #Microsoft #Skype
272774584489623552	negative	.@nobledfender I like anything that is not #Microsoft.  However, #Chrome makes me nervous - am trying to get away fm #google
